time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461700000	-24.9188	-5.94944	4.77161	2.20349	-0.563935	lidar	2.89022	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0505	-5.74258	4.79655	2.17196	-0.564813	radar	1.85504	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1804	-5.57825	4.72735	2.15355	-0.553828	lidar	0.30009	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3347	-5.38846	4.78934	2.14516	-0.52026	radar	1.31271	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4836	-5.15143	4.88263	2.1153	-0.525027	lidar	0.607921	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6138	-4.97535	4.8719	2.11149	-0.484895	radar	6.32775	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7243	-4.81516	4.75818	2.09702	-0.473636	lidar	0.561623	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.846	-4.60604	4.78394	2.07765	-0.464265	radar	0.209178	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9627	-4.34925	4.88148	2.04387	-0.476369	lidar	0.477908	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0715	-4.12897	4.8138	2.0014	-0.522532	radar	11.125	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1681	-3.82639	4.98505	1.956	-0.544402	lidar	1.64182	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.242	-3.58702	4.93784	1.90581	-0.592646	radar	3.52695	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2703	-3.32283	4.95891	1.85522	-0.614653	lidar	4.2615	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3202	-3.07536	4.95066	1.81008	-0.641449	radar	0.494192	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3417	-2.85471	4.87955	1.77113	-0.648473	lidar	1.54213	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3987	-2.63218	4.85254	1.74894	-0.632469	radar	1.45032	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.469	-2.51427	4.594	1.74408	-0.605227	lidar	5.59772	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5238	-2.28291	4.62407	1.72684	-0.580626	radar	1.07499	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5723	-2.09593	4.53568	1.70789	-0.570286	lidar	0.895908	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6029	-1.86475	4.55869	1.68811	-0.548722	radar	2.07977	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6026	-1.6013	4.63417	1.64903	-0.56083	lidar	1.28559	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.5996	-1.38033	4.60126	1.60751	-0.586731	radar	1.58742	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.604	-1.14768	4.60762	1.57774	-0.587174	lidar	0.00259522	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6328	-0.931231	4.58188	1.56264	-0.568772	radar	5.0912	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6453	-0.662296	4.68126	1.53899	-0.563455	lidar	0.750202	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6329	-0.418228	4.71312	1.50113	-0.586611	radar	2.30692	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5888	-0.0940336	4.92379	1.46157	-0.596308	lidar	2.60754	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5689	0.186261	5.00652	1.43248	-0.599611	radar	1.95101	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5452	0.462767	5.09303	1.40843	-0.593095	lidar	1.01341	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.533	0.709057	5.05987	1.3997	-0.55704	radar	1.86438	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.525	0.98518	5.13548	1.38677	-0.541515	lidar	2.55125	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4868	1.25367	5.15476	1.37989	-0.496836	radar	6.92618	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4296	1.47931	5.08246	1.35146	-0.500866	lidar	0.262967	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3909	1.69333	4.97352	1.33749	-0.479094	radar	8.68249	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3369	1.8846	4.84344	1.31174	-0.481651	lidar	0.603247	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2692	2.11329	4.84037	1.28353	-0.490394	radar	0.240423	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.209	2.28558	4.693	1.25733	-0.493063	lidar	0.810542	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1469	2.50266	4.64878	1.2444	-0.468312	radar	0.778449	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0671	2.75311	4.72302	1.22346	-0.465142	lidar	0.204772	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9732	2.97576	4.77592	1.18385	-0.502302	radar	2.83442	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8672	3.27865	4.97185	1.16485	-0.494046	lidar	1.47706	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7839	3.511	4.97468	1.14638	-0.488095	radar	2.13776	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6799	3.69998	4.89295	1.11701	-0.494186	lidar	0.299293	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5641	3.90452	4.87394	1.08628	-0.503722	radar	1.12967	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5012	4.06585	4.71957	1.06934	-0.497342	lidar	3.66955	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3794	4.262	4.71022	1.03962	-0.50464	radar	0.570276	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2166	4.49522	4.81201	1.00738	-0.51034	lidar	2.14411	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0673	4.68655	4.76214	0.981743	-0.498286	radar	8.92942	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9499	4.87951	4.73976	0.961333	-0.494001	lidar	0.398171	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7944	5.06803	4.74369	0.931057	-0.498569	radar	2.30994	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6221	5.29693	4.85481	0.907013	-0.495596	lidar	1.00873	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4494	5.47975	4.91688	0.866297	-0.525035	radar	0.875253	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2614	5.65401	4.92372	0.829732	-0.535631	lidar	1.21429	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0966	5.81463	4.91783	0.794427	-0.552703	radar	3.17628	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9232	5.97264	4.88793	0.762919	-0.557388	lidar	0.058806	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7831	6.14591	4.69967	0.764268	-0.499293	radar	4.49835	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6186	6.2993	4.67819	0.73891	-0.500215	lidar	0.050311	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4731	6.45984	4.59305	0.728875	-0.475066	radar	1.59861	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2368	6.71298	4.85478	0.72182	-0.451428	lidar	4.58955	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0442	6.84783	4.79674	0.693027	-0.453199	radar	5.50045	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8269	7.03009	4.89286	0.673245	-0.448063	lidar	0.99721	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6143	7.1673	4.93054	0.638432	-0.466589	radar	1.51783	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4314	7.30755	4.89976	0.617104	-0.465179	lidar	0.320183	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1969	7.44792	5.06453	0.575887	-0.501	radar	2.28045	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0143	7.60824	5.05711	0.565629	-0.485645	lidar	2.12493	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8304	7.7793	4.95657	0.571288	-0.436669	radar	5.80506	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6238	7.91929	4.96429	0.55287	-0.432902	lidar	0.0540415	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4361	8.0479	4.89237	0.539049	-0.420244	radar	1.65054	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2223	8.06635	4.74489	0.479556	-0.464017	lidar	4.3806	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0361	8.20439	4.59746	0.483429	-0.416438	radar	5.77445	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8588	8.36065	4.62316	0.486119	-0.390895	lidar	3.2188	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6129	8.47893	4.79476	0.457434	-0.410526	radar	4.74245	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3545	8.63098	4.92731	0.449241	-0.394323	lidar	1.47626	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1613	8.7522	4.78627	0.450255	-0.357175	radar	1.74839	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9668	8.85006	4.74439	0.433527	-0.356914	lidar	0.515633	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7751	8.95361	4.62511	0.428512	-0.332725	radar	1.08986	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5554	9.02778	4.61552	0.402667	-0.342726	lidar	0.462715	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3122	9.138	4.73898	0.386807	-0.345109	radar	4.78174	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0141	9.2471	4.89992	0.36904	-0.342196	lidar	6.25131	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.8004	9.32631	4.8736	0.349844	-0.346383	radar	1.63286	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5371	9.43917	4.96843	0.341628	-0.334592	lidar	0.816787	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2666	9.4793	5.11419	0.293583	-0.383919	radar	5.28662	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9569	9.62697	5.31067	0.299469	-0.352786	lidar	2.7731	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7091	9.72644	5.20778	0.301697	-0.316056	radar	3.06929	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4295	9.83721	5.29959	0.297707	-0.30144	lidar	0.59942	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1765	9.92239	5.31065	0.286151	-0.297885	radar	0.386148	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9013	10.0458	5.3981	0.289818	-0.276349	lidar	0.6792	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6412	10.1211	5.39693	0.276185	-0.275613	radar	0.0260059	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.3995	10.2171	5.38666	0.272807	-0.26484	lidar	1.16355	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1361	10.2944	5.42041	0.259981	-0.267003	radar	0.426005	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9194	10.2955	5.27079	0.223103	-0.294886	lidar	1.38862	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6723	10.3601	5.2198	0.214997	-0.283051	radar	0.241814	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4723	10.3324	5.0433	0.171411	-0.318238	lidar	2.07465	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1609	10.3748	5.30405	0.144209	-0.34332	radar	7.69784	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9012	10.4254	5.30995	0.132849	-0.336841	lidar	0.186765	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6678	10.4509	5.08524	0.12529	-0.309278	radar	6.39698	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4387	10.4067	4.98855	0.0804902	-0.343702	lidar	2.13457	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1799	10.4282	5.00497	0.0650091	-0.340711	radar	0.5475	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8549	10.595	5.24133	0.110333	-0.265753	lidar	7.84263	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.605	10.6507	5.11966	0.11839	-0.227272	radar	1.88508	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3642	10.6435	5.07148	0.0921312	-0.244755	lidar	0.520941	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1018	10.6674	5.11434	0.0790861	-0.247731	radar	0.258913	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8426	10.7646	5.16897	0.0987964	-0.211224	lidar	4.10677	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5778	10.8147	5.16516	0.101971	-0.190998	radar	1.4089	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3557	10.7725	5.05567	0.0643073	-0.223818	lidar	1.71182	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1052	10.8027	5.00586	0.0636874	-0.205545	radar	0.54923	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8549	10.8712	5.03697	0.0751918	-0.181141	lidar	2.23219	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5764	10.8924	5.09865	0.0678836	-0.178625	radar	2.77176	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3525	10.9042	5.03447	0.0562025	-0.182729	lidar	0.653867	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0781	10.8485	5.29488	-0.00242914	-0.269073	radar	8.73019	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7749	10.8251	5.36459	-0.0230191	-0.275603	lidar	2.68753	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5186	10.8243	5.30982	-0.0318069	-0.266454	radar	0.304176	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2898	10.8139	5.2351	-0.0471399	-0.270138	lidar	1.05045	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0524	10.8606	4.9935	-0.0211826	-0.2017	radar	6.39081	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78732	10.9127	5.04841	-0.0070825	-0.174226	lidar	2.17236	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.56977	10.884	4.95922	-0.0277452	-0.187959	radar	3.77112	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.30301	10.9156	5.01388	-0.0203298	-0.168733	lidar	0.837078	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.06718	10.8891	4.94827	-0.0354019	-0.172866	radar	2.45513	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.79393	10.9268	5.0205	-0.0235722	-0.149473	lidar	1.22827	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.56527	10.8776	4.95405	-0.0491177	-0.169561	radar	6.19415	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.42143	10.7906	4.70777	-0.094078	-0.212958	lidar	3.89779	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.17955	10.7955	4.67666	-0.0885144	-0.188267	radar	1.53714	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.80675	10.8614	4.99651	-0.0514383	-0.131831	lidar	6.84918	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.54811	10.8598	4.95181	-0.0448247	-0.105978	radar	2.09065	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.2625	10.8536	5.03646	-0.044944	-0.0990489	lidar	0.740055	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.03735	10.8797	4.88308	-0.0237641	-0.0527207	radar	3.49944	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-015
