time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010463504660	6.09803	-12.9011	-2.65015	-0.601506	-1.1086	radar	2.38776	5.99498	-12.9442	6	-12.95	-2.72861	1.81906
1477010463559633	5.94535	-12.8271	-2.70558	-0.643227	-1.08975	lidar	0.438729	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907
1477010463609635	5.84723	-12.7599	-2.59717	-0.689593	-1.07868	radar	0.602068	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964
1477010463659638	5.68981	-12.6993	-2.67646	-0.70592	-1.04226	lidar	1.38224	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954
1477010463709638	5.61361	-12.6453	-2.39361	-0.745021	-1.02185	radar	3.3667	5.45236	-12.7392	5.45	-12.7	-2.00001	1
1477010463759639	5.47674	-12.5854	-2.45195	-0.760907	-0.987962	lidar	1.12978	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994
1477010463809706	5.37337	-12.4903	-2.56807	-0.808106	-0.988244	radar	0.563983	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733
1477010463859774	5.24504	-12.4096	-2.61448	-0.829847	-0.961133	lidar	0.757953	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973
1477010463914701	5.15144	-12.3155	-2.58595	-0.875678	-0.954818	radar	0.724971	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059
1477010463969629	5.02899	-12.2172	-2.61824	-0.903714	-0.931015	lidar	0.494701	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058
1477010464019634	4.91104	-12.0698	-3.04131	-0.951142	-0.938385	radar	6.27284	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969
1477010464069639	4.80444	-11.9505	-3.06027	-0.983421	-0.923884	lidar	0.184909	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997
1477010464119638	4.74204	-11.8526	-2.77662	-1.0265	-0.916899	radar	3.22989	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003
1477010464169638	4.66285	-11.7377	-2.78135	-1.06435	-0.909093	lidar	0.0456258	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002
1477010464219690	4.57872	-11.5923	-2.99884	-1.10609	-0.906713	radar	1.76778	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688
1477010464269742	4.52882	-11.4546	-2.98855	-1.16096	-0.91623	lidar	0.0856947	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689
1477010464319689	4.46434	-11.3015	-3.09393	-1.20597	-0.915235	radar	0.469453	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319
1477010464369636	4.4265	-11.1514	-3.09036	-1.26191	-0.925375	lidar	0.0766387	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319
1477010464424678	4.42788	-11.0454	-2.58075	-1.33621	-0.952345	radar	9.046	4.43672	-11.0976	4.45	-11.05	0	1.8168
1477010464479720	4.4072	-10.9133	-2.56498	-1.39222	-0.956331	lidar	0.133551	4.43803	-10.9525	4.45	-10.95	0	1.81679
1477010464529697	4.37909	-10.7704	-2.68729	-1.43546	-0.950229	radar	0.55702	4.40556	-10.7068	4.45	-10.8	0	3.00139
1477010464579674	4.38711	-10.6374	-2.67893	-1.49792	-0.965209	lidar	0.300852	4.45507	-10.6618	4.45	-10.65	0	3.00138
1477010464629664	4.41471	-10.5427	-2.34313	-1.57437	-1.00015	radar	4.68252	4.44716	-10.5583	4.45	-10.55	0	2.00041
1477010464679655	4.42597	-10.4272	-2.34001	-1.62938	-1.00516	lidar	0.0488522	4.45187	-10.4417	4.45	-10.45	0	2.00038
1477010464729676	4.4318	-10.2976	-2.42223	-1.67518	-0.998622	radar	0.34493	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875
1477010464779698	4.47581	-10.1645	-2.45009	-1.74665	-1.01936	lidar	0.424036	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871
1477010464834700	4.48718	-10.0072	-2.65832	-1.77936	-0.988268	radar	2.22521	4.56608	-10.005	4.55	-10	0	2.72717
1477010464889703	4.53241	-9.85881	-2.67562	-1.84184	-0.996042	lidar	0.0639077	4.55922	-9.84124	4.55	-9.85	0	2.72714
1477010464944669	4.58547	-9.72058	-2.63838	-1.90762	-1.00933	radar	0.192349	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895
1477010464999636	4.66829	-9.56898	-2.69231	-1.98439	-1.02969	lidar	0.433567	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894
1477010465049633	4.69421	-9.41064	-2.91986	-1.98674	-0.964408	radar	4.26017	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019
1477010465099631	4.78207	-9.26562	-2.9708	-2.05086	-0.979508	lidar	0.286388	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015
1477010465149630	4.90289	-9.1631	-2.81313	-2.16207	-1.06031	radar	4.2129	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005
1477010465199629	4.99579	-9.04258	-2.83929	-2.22118	-1.06602	lidar	0.0557363	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004
1477010465249644	5.01866	-8.90703	-2.9569	-2.18809	-0.94798	radar	9.15936	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911
1477010465299660	5.12014	-8.77448	-3.00321	-2.23985	-0.951818	lidar	0.144687	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907
1477010465354651	5.24933	-8.6645	-2.96463	-2.321	-0.990057	radar	1.13141	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849
1477010465409643	5.36231	-8.55284	-2.95473	-2.37583	-0.990467	lidar	0.0131041	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846
1477010465459626	5.39251	-8.42446	-2.95021	-2.33582	-0.863654	radar	9.56367	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103
1477010465509610	5.51316	-8.30234	-3.0116	-2.38072	-0.864799	lidar	0.201256	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099
1477010465559622	5.62502	-8.19342	-3.02553	-2.42234	-0.863934	radar	0.29261	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953
1477010465609635	5.74576	-8.08621	-3.05216	-2.46402	-0.862353	lidar	0.0677163	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995
1477010465659638	5.79564	-7.97161	-2.95966	-2.43424	-0.752806	radar	7.79153	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989
1477010465709641	5.89439	-7.88343	-2.9209	-2.46834	-0.750011	lidar	0.11868	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988
1477010465759698	5.97605	-7.77953	-2.8768	-2.46938	-0.69497	radar	2.27012	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772
1477010465809756	6.08142	-7.6859	-2.8696	-2.49878	-0.690206	lidar	0.16752	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977
1477010465864704	6.17731	-7.58316	-2.80583	-2.50433	-0.639738	radar	1.94908	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199
1477010465919652	6.28995	-7.48965	-2.78697	-2.53368	-0.634665	lidar	0.211847	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991
1477010465969718	6.41412	-7.4035	-2.83046	-2.57162	-0.648969	radar	1.21419	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736
1477010466019784	6.54621	-7.30855	-2.88422	-2.59842	-0.643053	lidar	0.218784	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736
1477010466074711	6.6803	-7.22921	-2.8756	-2.63211	-0.640499	radar	0.00664603	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303
1477010466129638	6.80106	-7.16108	-2.82954	-2.66555	-0.639746	lidar	0.175284	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298
1477010466179676	6.84847	-7.08742	-2.53177	-2.64045	-0.549016	radar	8.05116	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848
1477010466229715	6.96396	-7.01266	-2.55946	-2.6611	-0.54212	lidar	0.157352	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846
1477010466284723	7.09203	-6.94637	-2.55962	-2.68825	-0.53732	radar	0.112279	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792
1477010466339731	7.23947	-6.84553	-2.6511	-2.70036	-0.518887	lidar	0.864096	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792
1477010466394730	7.30317	-6.77214	-2.32618	-2.67548	-0.432866	radar	8.73204	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821
1477010466449729	7.44228	-6.67149	-2.42793	-2.67936	-0.411719	lidar	0.958153	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821
1477010466504757	7.54906	-6.60468	-2.36799	-2.68789	-0.391196	radar	0.510349	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632
1477010466559785	7.67023	-6.52909	-2.39806	-2.69875	-0.380531	lidar	0.248778	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632
1477010466614740	7.82356	-6.47308	-2.55773	-2.73845	-0.410578	radar	1.43671	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839
1477010466669696	7.95631	-6.40151	-2.58345	-2.75091	-0.400491	lidar	0.195746	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826
1477010466719684	8.00823	-6.3353	-2.26519	-2.72195	-0.328816	radar	6.62838	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048
1477010466769672	8.12534	-6.25308	-2.33132	-2.71794	-0.308019	lidar	0.707103	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048
1477010466824677	8.24186	-6.18931	-2.31535	-2.72384	-0.293687	radar	0.37328	8.31422	-6.05705	8.3	-6.05	2.72702	1.81801
1477010466879683	8.39217	-6.0895	-2.4332	-2.71456	-0.266866	lidar	1.13107	8.45315	-5.97158	8.45	-5.95	2.727	1.818
1477010466929651	8.48878	-6.02757	-2.35177	-2.7091	-0.240826	radar	0.837667	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064
1477010466979619	8.61604	-5.93923	-2.43383	-2.69903	-0.218202	lidar	0.731834	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064
1477010467029625	8.75074	-5.88273	-2.5406	-2.71797	-0.231295	radar	0.698772	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976
1477010467079632	8.8957	-5.77875	-2.65288	-2.70044	-0.201435	lidar	1.25913	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974
1477010467129707	8.98587	-5.7054	-2.45572	-2.6733	-0.146571	radar	4.16394	9.21669	-5.64514	9.05	-5.55	1.99699	1.997
1477010467179782	9.12118	-5.59528	-2.56531	-2.64949	-0.115094	lidar	1.3366	9.15342	-5.45253	9.15	-5.45	1.997	1.99701
1477010467234830	9.20858	-5.50666	-2.37917	-2.61606	-0.0608428	radar	3.52522	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659
1477010467289878	9.34188	-5.38408	-2.4838	-2.58672	-0.0285702	lidar	1.35377	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659
1477010467344757	9.42968	-5.29305	-2.34753	-2.55546	0.0154368	radar	2.19888	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219
1477010467399636	9.55041	-5.17291	-2.43408	-2.52689	0.0423393	lidar	0.971045	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219
1477010467449735	9.66504	-5.1007	-2.52294	-2.53614	0.0240465	radar	0.653491	9.62802	-5.02338	9.65	-5	1.99604	0.998028
1477010467499834	9.77083	-5.00608	-2.55695	-2.52163	0.036703	lidar	0.257787	9.75	-4.94288	9.75	-4.95	1.99605	0.998028
1477010467554811	9.85221	-4.91466	-2.38919	-2.48714	0.0829853	radar	2.40282	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894
1477010467609788	9.95872	-4.81445	-2.42195	-2.47138	0.0936978	lidar	0.172536	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894
1477010467664743	10.0307	-4.71992	-2.25944	-2.43171	0.142202	radar	2.66292	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951
1477010467719699	10.14	-4.58321	-2.36751	-2.39594	0.169371	lidar	1.06828	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948
1477010467774672	10.2287	-4.4828	-2.35538	-2.37454	0.183604	radar	0.364779	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907
1477010467829645	10.3358	-4.3506	-2.44523	-2.34539	0.2023	lidar	0.554245	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907
1477010467879630	10.4219	-4.25247	-2.4416	-2.32543	0.215832	radar	0.392657	10.56	-4.15868	10.45	-4.1	2.00061	3.0009
1477010467929615	10.5276	-4.09916	-2.58409	-2.2876	0.242552	lidar	1.31458	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009
1477010467979624	10.6464	-3.9975	-2.72127	-2.30361	0.201447	radar	1.93927	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964
1477010468029634	10.7461	-3.85108	-2.81406	-2.27375	0.220743	lidar	0.674264	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962
1477010468079642	10.7659	-3.72045	-2.55551	-2.1802	0.337728	radar	10.5652	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952
1477010468129651	10.8519	-3.55852	-2.67976	-2.1411	0.359714	lidar	0.998654	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949
1477010468179635	10.9622	-3.45262	-2.80768	-2.16987	0.290496	radar	4.21058	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064
1477010468229619	11.0465	-3.30923	-2.86863	-2.14583	0.299873	lidar	0.220477	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064
1477010468279692	11.0739	-3.17322	-2.72081	-2.07282	0.382979	radar	5.25205	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563
1477010468329766	11.1465	-3.01775	-2.80326	-2.0426	0.394032	lidar	0.366747	11.1569	-2.944	11.15	-2.95	0.998526	2.9956
1477010468384690	11.1422	-2.85403	-2.63073	-1.9295	0.528038	radar	13.5511	11.1386	-2.78926	11.15	-2.8	0	2.73104
1477010468439615	11.1852	-2.69808	-2.66777	-1.89075	0.537074	lidar	0.238703	11.141	-2.65084	11.15	-2.65	0	2.73102
1477010468494625	11.1921	-2.54064	-2.63515	-1.81294	0.607654	radar	3.57161	11.1042	-2.54354	11.15	-2.55	0	1.81785
1477010468549635	11.2095	-2.42269	-2.56867	-1.77905	0.607743	lidar	0.294333	11.1497	-2.45904	11.15	-2.45	0	1.81785
1477010468599702	11.2945	-2.33558	-2.54608	-1.84145	0.466401	radar	15.5767	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465
1477010468649769	11.3383	-2.15738	-2.68427	-1.81079	0.472938	lidar	0.783265	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465
1477010468704758	11.3498	-2.00413	-2.67277	-1.75688	0.513333	radar	1.13051	11.3117	-1.92025	11.35	-1.95	0	1.81854
1477010468759748	11.3706	-1.86269	-2.66208	-1.72695	0.514829	lidar	0.0230305	11.3504	-1.8663	11.35	-1.85	0	1.81853
1477010468814741	11.3849	-1.71466	-2.66437	-1.6891	0.529474	radar	0.170233	11.4185	-1.70062	11.35	-1.7	0	2.72762
1477010468869734	11.3939	-1.55721	-2.68948	-1.65476	0.534197	lidar	0.112827	11.3568	-1.53205	11.35	-1.55	0	2.72762
1477010468924749	11.3341	-1.39206	-2.71314	-1.53921	0.662027	radar	10.6783	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653
1477010468979764	11.3129	-1.24461	-2.70456	-1.49503	0.668944	lidar	0.260841	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653
1477010469034705	11.2162	-1.05228	-2.9092	-1.35872	0.817937	radar	14.9515	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021
1477010469089646	11.1582	-0.909078	-2.87755	-1.30182	0.828886	lidar	0.600251	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021
1477010469139628	11.0865	-0.754818	-2.9808	-1.23011	0.873095	radar	1.59	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107
1477010469189611	11.019	-0.624495	-2.96127	-1.17733	0.881571	lidar	0.321955	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104
1477010469239610	10.8972	-0.450787	-3.23529	-1.07635	0.968429	radar	6.92713	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006
1477010469289610	10.8059	-0.327383	-3.19967	-1.01872	0.977631	lidar	0.265164	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003
1477010469344622	10.7116	-0.19205	-3.16214	-0.964167	0.977573	radar	0.153443	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892
1477010469399634	10.5994	-0.121371	-3.01443	-0.886712	1.00403	lidar	1.53194	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893
1477010469449624	10.4488	0.0179607	-3.34966	-0.800931	1.06418	radar	6.58706	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041
1477010469499614	10.317	0.0785722	-3.24546	-0.72203	1.09194	lidar	1.27052	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041
1477010469549703	10.2249	0.140198	-2.96563	-0.673625	1.07352	radar	3.07957	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0
1477010469599792	10.0963	0.146074	-2.82461	-0.57987	1.11704	lidar	2.69602	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0
1477010469654702	9.95782	0.217455	-2.88917	-0.510013	1.1305	radar	1.1067	10.0898	-0.00166396	9.9	9.49949e-007	-2.73175	0.910584
1477010469709612	9.80802	0.220754	-2.79639	-0.40943	1.17159	lidar	2.08307	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584
1477010469759688	9.64704	0.273232	-2.9815	-0.33953	1.18759	radar	1.94481	9.50402	0.0833188	9.6	0.100001	-2.99544	0.998471
1477010469809764	9.49876	0.273034	-2.93742	-0.252183	1.21704	lidar	1.01526	9.45825	0.149456	9.45	0.15	-2.99545	0.998471
1477010469864720	9.39252	0.265456	-2.49043	-0.171302	1.22457	radar	6.59528	9.22819	0.16178	9.35	0.15	-1.81963	0
1477010469919677	9.25604	0.246412	-2.46166	-0.0799804	1.2499	lidar	0.691493	9.24456	0.139817	9.25	0.15	-1.81962	0
1477010469969667	9.1023	0.263233	-2.69035	-0.0225241	1.24571	radar	1.70546	9.0729	0.205961	9.1	0.2	-3.00059	1.0002
1477010470019657	8.96733	0.259396	-2.69055	0.0417799	1.24776	lidar	0.00531065	8.96281	0.250937	8.95	0.25	-3.0006	1.0002
1477010470069658	8.82141	0.255224	-2.78633	0.0993955	1.24289	radar	0.336623	8.84168	0.257617	8.8	0.25	-2.99995	0
1477010470119659	8.67927	0.239104	-2.79406	0.160688	1.24165	lidar	0.0307638	8.65606	0.24536	8.65	0.25	-2.99994	0
1477010470169772	8.53224	0.217562	-2.84305	0.218505	1.2365	radar	0.197527	8.43549	0.247188	8.5	0.25	-2.99323	0
1477010470219886	8.38666	0.198999	-2.85364	0.268798	1.22392	lidar	0.262307	8.34184	0.250769	8.35	0.25	-2.9932	0
1477010470274784	8.24499	0.159943	-2.80451	0.332436	1.22097	radar	0.204959	8.27073	0.243988	8.2	0.25	-2.73233	0
1477010470329682	8.09308	0.144413	-2.79999	0.370489	1.19098	lidar	0.959157	8.03847	0.260731	8.05	0.25	-2.73234	0
1477010470379643	7.94901	0.10739	-2.91272	0.410209	1.16864	radar	0.830587	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078
1477010470429605	7.80557	0.0712878	-2.91409	0.448996	1.14823	lidar	0.630642	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077
1477010470479672	7.63764	0.0298346	-3.1254	0.471324	1.10649	radar	2.89655	7.46173	0.143776	7.6	0.15	-2.99599	0
1477010470529740	7.49627	0.00554156	-3.0838	0.491336	1.07069	lidar	1.32736	7.45455	0.149294	7.45	0.15	-2.99596	0
1477010470584745	7.39802	-0.0685974	-2.74937	0.569871	1.10096	radar	5.09318	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998
1477010470639750	7.2765	-0.0975276	-2.6787	0.59397	1.06455	lidar	1.42039	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998
1477010470694797	7.12671	-0.155371	-2.90337	0.611346	1.01337	radar	4.28799	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664
1477010470749845	6.99019	-0.220061	-2.87626	0.645616	0.991675	lidar	0.629822	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662
1477010470804752	6.94899	-0.326986	-2.40824	0.758475	1.07268	radar	11.0593	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126
1477010470859660	6.85681	-0.399845	-2.37509	0.805061	1.06044	lidar	0.200624	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124
1477010470909720	6.68805	-0.460799	-2.87132	0.768299	0.937122	radar	20.8596	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759
1477010470959781	6.58161	-0.557186	-2.86963	0.809865	0.931765	lidar	0.0838827	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757
1477010471014729	6.52428	-0.702038	-2.6473	0.921709	1.01536	radar	5.59045	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986
1477010471069677	6.44154	-0.828282	-2.66083	0.982242	1.02008	lidar	0.0410049	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986
1477010471119716	6.39981	-0.971182	-2.58493	1.08123	1.08638	radar	2.83783	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766
1477010471169756	6.34219	-1.10623	-2.62749	1.14439	1.09497	lidar	0.196194	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763
1477010471224778	6.27536	-1.24648	-2.66306	1.19957	1.08717	radar	0.326631	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618
1477010471279801	6.22475	-1.40269	-2.70897	1.26524	1.09254	lidar	0.158504	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
1477010471334717	6.25131	-1.64739	-2.86948	1.45289	1.27689	radar	18.7883	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144
1477010471389633	6.25823	-1.78666	-2.80837	1.5292	1.28376	lidar	0.491898	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
1477010471439714	6.26276	-1.91892	-2.78384	1.59541	1.28634	radar	0.125717	6.34	-1.88987	6.35	-1.9	0	-2.99515
1477010471489795	6.286	-2.05055	-2.75641	1.66784	1.29477	lidar	0.291749	6.35828	-2.03886	6.35	-2.05	0	-2.99515
1477010471544769	6.30129	-2.17116	-2.613	1.72493	1.26973	radar	1.28439	6.45002	-2.23466	6.35	-2.2	0	-2.72856
1477010471599744	6.32927	-2.31852	-2.62893	1.7953	1.2696	lidar	0.0347023	6.34057	-2.34076	6.35	-2.35	0	-2.72854
1477010471654796	6.37952	-2.4902	-2.78142	1.87701	1.28784	radar	0.956287	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247
1477010471709849	6.43385	-2.63746	-2.78912	1.94954	1.28904	lidar	0.0280449	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
1477010471764848	6.45108	-2.69687	-2.24381	1.99107	1.23491	radar	10.2833	6.46538	-2.81029	6.45	-2.8	0	-2.72732
1477010471819848	6.49269	-2.83968	-2.31008	2.04336	1.21635	lidar	0.663949	6.45762	-2.94003	6.45	-2.95	0	-2.7273
1477010471874849	6.55245	-2.99909	-2.53888	2.09853	1.20883	radar	2.02737	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363
1477010471929851	6.60553	-3.17002	-2.6324	2.13434	1.17409	lidar	1.8952	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
1477010471984794	6.66683	-3.30058	-2.55326	2.18058	1.1503	radar	1.58198	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301
1477010472039737	6.72537	-3.47464	-2.64739	2.20358	1.10611	lidar	2.53609	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301
1477010472094797	6.78584	-3.59366	-2.49743	2.24301	1.07901	radar	2.20263	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243
1477010472149858	6.84133	-3.76288	-2.57644	2.25366	1.02743	lidar	2.83154	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428
1477010472204746	6.89445	-3.86774	-2.36535	2.28645	0.999022	radar	2.91568	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284
1477010472259634	6.94465	-4.03556	-2.44108	2.28411	0.939887	lidar	3.51432	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284
1477010472309642	6.98495	-4.11824	-2.17533	2.30923	0.913286	radar	3.79123	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968
1477010472359651	7.03052	-4.25822	-2.23398	2.30622	0.863684	lidar	2.63749	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966
1477010472409738	7.13003	-4.39816	-2.61593	2.33324	0.851892	radar	5.79584	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479
1477010472459825	7.19777	-4.55475	-2.67701	2.32729	0.802391	lidar	2.77915	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479
1477010472509776	7.25555	-4.64411	-2.45918	2.34886	0.780962	radar	2.58226	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196
1477010472559728	7.31878	-4.78175	-2.50121	2.34545	0.738261	lidar	1.82351	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194
1477010472614692	7.39624	-4.88887	-2.42639	2.36819	0.719665	radar	1.0898	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906
1477010472669657	7.45207	-5.04841	-2.4675	2.34671	0.659289	lidar	3.172	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904
1477010472719663	7.56848	-5.19088	-2.90523	2.36625	0.650142	radar	7.50559	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964
1477010472769669	7.63706	-5.35748	-2.94685	2.34161	0.593513	lidar	2.76982	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964
1477010472819650	7.69236	-5.4477	-2.6074	2.35024	0.568962	radar	5.15087	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076
1477010472869632	7.74736	-5.59177	-2.63031	2.32974	0.520798	lidar	1.8654	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074
1477010472924680	7.85181	-5.72299	-2.80392	2.34641	0.510581	radar	1.74256	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249
1477010472979728	7.92508	-5.89099	-2.83715	2.32351	0.460436	lidar	1.98367	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249
1477010473034718	7.98008	-5.97872	-2.41931	2.3312	0.439447	radar	6.27916	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851
1477010473089709	8.03688	-6.12607	-2.44417	2.3091	0.394361	lidar	1.57404	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849
1477010473144782	8.1355	-6.24506	-2.56319	2.32445	0.388897	radar	0.620148	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.21131	-6.378	-2.57805	2.31819	0.362079	lidar	0.570621	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.32798	-6.50974	-2.79189	2.33449	0.359848	radar	1.55905	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.40572	-6.65632	-2.8053	2.31992	0.326493	lidar	0.840431	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
1477010473364703	8.4911	-6.76655	-2.66015	2.32694	0.314662	radar	1.1532	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401
